id,created_at,updated_at,closed_at,comment_cnt,title
64394513,"2015-03-25 23:19:53.000000","2022-10-13 00:16:28.000000",NULL,2,"Inconsistent behavior of partial string indexing vs straight indexing for timeseries data"
65107624,"2015-03-29 23:34:21.000000","2022-10-13 00:16:29.000000",NULL,3,"ENH: support CategoricalIndex Followups"
65334703,"2015-03-31 00:30:34.000000","2022-10-13 00:16:29.000000",NULL,3,"DataFrame.from_dict converts single-tuple index to plain Index when orient='index'"
65564670,"2015-03-31 22:56:10.000000","2022-10-13 00:16:29.000000",NULL,5,"False negative on SettingWithCopyWarning"
66493265,"2015-04-05 23:26:48.000000","2022-10-13 00:16:29.000000",NULL,7,"ENH: tolerance for Float64Index including join / reindex-nearest"
66721921,"2015-04-06 22:36:26.000000","2021-04-18 06:13:04.000000",NULL,7,"pandas multiindex dataframe, ND interpolation for missing values"
66723540,"2015-04-06 22:46:50.000000","2020-05-13 02:10:37.000000",NULL,6,"Corrwith when "other" has different columns"
67376412,"2015-04-09 14:38:54.000000","2022-10-13 00:16:30.000000",NULL,0,"ENH: allow transform to handle differently indexed outputs"
68185617,"2015-04-13 20:21:25.000000","2022-10-13 00:16:30.000000",NULL,3,"Discussion: Should reindex keep the index name if new index has none"
68774618,"2015-04-15 20:03:12.000000","2022-10-13 00:16:31.000000",NULL,3,"pandas scatter plot: Secondary axis overrides primary"
69033243,"2015-04-17 00:00:15.000000","2015-04-17 17:25:41.000000",NULL,1,"Grouped plot legend does not create legend entry for first group"
69370427,"2015-04-19 01:47:49.000000","2019-01-13 00:57:15.000000",NULL,1,"pd.merge for outer with empty dataframe on the left side results in merged dataframe with the key column not being first"
69772211,"2015-04-21 07:51:09.000000","2022-10-13 00:16:32.000000",NULL,22,"Status of io.sql.get_schema as public function?"
70182826,"2015-04-22 17:11:48.000000","2022-10-13 00:16:32.000000",NULL,2,"Poor read_csv performance on file with many columns"
70802820,"2015-04-24 21:47:13.000000","2022-10-13 00:16:32.000000",NULL,0,"DOC: Comparison with Spark DataFrame"
71923352,"2015-04-29 16:32:10.000000","2021-08-18 03:57:08.000000",NULL,12,"newline defaults for read_csv and write_csv are not consistent"
71950465,"2015-04-29 18:24:21.000000","2019-01-13 00:58:43.000000",NULL,2,"optional argument to interpolation function for interpolating on new columns or indices"
72193794,"2015-04-30 15:24:04.000000","2022-10-13 00:16:32.000000",NULL,54,"weighted mean"
72247663,"2015-04-30 18:46:18.000000","2021-04-18 06:40:20.000000",NULL,2,"Box Plot X Axis Labels"
74767005,"2015-05-09 21:53:39.000000","2022-10-13 00:16:33.000000",NULL,0,"ENH: follow up on indx-repr"
75426258,"2015-05-12 02:08:07.000000","2022-10-13 00:16:33.000000",NULL,16,"API: Gather and other inspiration from tidyr"
76106491,"2015-05-13 20:05:26.000000","2022-10-13 00:16:34.000000",NULL,5,"ENH: Support groupby.resample chained operations on MultiIndexed DataFrames"
77669248,"2015-05-18 14:07:13.000000","2022-10-13 00:16:34.000000",NULL,4,"bug: read_csv incorrect output with skipfooter and skip_blank_lines=True"
78453210,"2015-05-20 09:42:45.000000","2022-10-13 00:16:34.000000",NULL,2,"Tuple-Retrieving vs. -Setting on non-MultiIndex DataFrame"
79013965,"2015-05-21 14:17:09.000000","2022-10-13 00:16:34.000000",NULL,8,"API: Set ops for CategoricalIndex"
79041961,"2015-05-21 15:21:30.000000","2015-05-22 01:53:48.000000",NULL,4,"API: concat of frames with multi-index with non-matching names"
81609836,"2015-05-27 20:26:27.000000","2022-10-13 00:16:35.000000",NULL,5,"REGR: indexing with dictionary elements"
82911926,"2015-05-30 20:58:58.000000","2019-12-01 17:57:23.000000",NULL,1,"BUG: numexpr eval doesn't hold column name via single column selection"
84424689,"2015-06-03 08:06:49.000000","2022-10-13 00:16:35.000000",NULL,26,"API/BUG: inconsistent plotting of new CategoricalIndex"
85194661,"2015-06-04 17:24:41.000000","2020-03-31 04:52:59.000000",NULL,3,"The use of USFederalHolidayCalendar will result in incorrect behavior"
86078189,"2015-06-08 08:18:24.000000","2019-01-13 00:59:26.000000",NULL,0,"New feature/enhancement request: Merge dataframes where one value is between two others"
86136972,"2015-06-08 11:26:04.000000","2022-10-13 00:16:36.000000",NULL,0,"PERF: HDFStore iterator can use slices to represent iterator when where=None"
88005806,"2015-06-13 13:35:44.000000","2022-10-13 00:16:36.000000",NULL,5,"limiting reindex with MultiIndex ffill/bfill within levels."
88028902,"2015-06-13 16:24:37.000000","2022-10-13 00:15:27.000000",NULL,27,"ENH: unit of measurement / physical quantities"
89082838,"2015-06-17 17:56:47.000000","2021-04-18 07:02:26.000000",NULL,1,"Spline Interpolation Should Use InterpolatedUnivariateSpline"
90443040,"2015-06-23 17:23:30.000000","2022-11-07 12:42:47.000000",NULL,2,"Add to_fwf support"
91022070,"2015-06-25 17:11:59.000000","2022-10-13 00:16:38.000000",NULL,8,"Setting values on slice of multi-index gives NaNs"
91243447,"2015-06-26 12:55:57.000000","2022-12-06 22:21:03.000000",NULL,3,"DOC: splitting the IO docs into separate pages"
91326292,"2015-06-26 18:21:09.000000","2022-10-13 00:16:40.000000",NULL,10,"Upsampling a time-series is missing an option to properly deal with the end"
91537468,"2015-06-28 01:04:10.000000","2022-10-13 00:16:40.000000",NULL,9,"API: MultiIndex.get_level_values should have label only / level only mode?"
92504973,"2015-07-01 23:15:31.000000","2022-10-13 00:16:41.000000",NULL,1,"BUG: partial nan levels missing when grouping"
92678009,"2015-07-02 16:25:38.000000","2022-10-13 00:16:41.000000",NULL,5,"DOC: cookbook for in-memory HDFStores usage"
94009113,"2015-07-09 10:14:49.000000","2021-04-18 07:14:55.000000",NULL,1,"New feature: support timedelta as limit when using interpolate method=time"
94068865,"2015-07-09 14:49:16.000000","2022-10-13 00:16:41.000000",NULL,13,"No way to force read numerics as string in `read_html `"
94179669,"2015-07-10 00:11:38.000000","2022-10-13 00:16:41.000000",NULL,5,"ENH: drop_duplicates(consecutive=True) to drop only consecutive duplicates"
94508255,"2015-07-11 21:18:36.000000","2022-10-13 00:16:42.000000",NULL,3,"BUG: DataFrame.loc with a MultiIndex does not always collapse scalar levels"
94566875,"2015-07-12 13:55:16.000000","2022-10-13 00:15:27.000000",NULL,1,"High memory usage pivot_table "
94595684,"2015-07-12 20:06:31.000000","2020-05-25 21:46:18.000000",NULL,22,"Expose the blocks API and disable automatic consolidation"
95090955,"2015-07-15 02:42:07.000000","2021-04-18 07:20:32.000000",NULL,7,"`Period(weekend_date, 'B')` returns Monday's Period"
95138018,"2015-07-15 08:49:10.000000","2021-04-18 07:21:10.000000",NULL,7,"MemoryError when plotting two DataFrames, one with odd DatetimeIndex"
95163295,"2015-07-15 10:53:12.000000","2020-03-31 04:58:07.000000",NULL,13,"ENH: Enhancement, new functionality request: Irregular time exponential smoothing"
95193840,"2015-07-15 13:27:06.000000","2022-10-13 00:16:42.000000",NULL,7,"ValueError and IndexError for pivot_table"
95570133,"2015-07-17 02:21:58.000000","2022-10-13 00:15:28.000000",NULL,4,"BUG: __getitem__ with boolean type"
95845375,"2015-07-18 17:59:46.000000","2020-04-05 01:24:42.000000",NULL,23,"read_fwf will not convert columns to specified data type when initial row instances are blank"
96091596,"2015-07-20 15:41:51.000000","2022-10-13 00:16:43.000000",NULL,2,"When transposing a datetime index without time and using to_html, time is added to column titles."
97812326,"2015-07-28 22:06:54.000000","2022-10-13 00:16:43.000000",NULL,2,"Add doc note on memory usage of read_sql with chunksize"
97908128,"2015-07-29 10:30:15.000000","2020-07-13 20:12:52.000000",NULL,5,"BUG: GroupBy.idxmax breaks when grouping by Categorical with unused categories"
98492684,"2015-08-01 00:25:57.000000","2022-10-13 00:16:44.000000",NULL,3,"DOC: limit error traceback to one line for expected exceptions"
98546859,"2015-08-01 16:01:55.000000","2022-10-13 00:16:44.000000",NULL,14,"DOC/ERR: better error message on unsuccessful datetime parsing"
98612692,"2015-08-02 14:25:47.000000","2022-10-13 00:16:44.000000",NULL,1,"COMPAT: see if we can use EnumCol to store Categoricals in HDFStore"
98687322,"2015-08-03 07:28:59.000000","2022-10-13 00:16:44.000000",NULL,7,"Add inplace option to DataFrame.update()"
98743681,"2015-08-03 13:33:28.000000","2022-10-13 00:16:44.000000",NULL,18,"DEPR: DataFrame.combine propagates nan values"
98839050,"2015-08-03 21:09:14.000000","2022-10-13 00:15:28.000000",NULL,3,"ENH: Support for Postgres NaN data type"
99313614,"2015-08-05 22:31:10.000000","2020-04-14 05:11:24.000000",NULL,2,"to_csv writes wrong utf-16"
99492784,"2015-08-06 18:03:52.000000","2022-10-13 00:15:29.000000",NULL,1,"Rolling qcut"
99618677,"2015-08-07 09:58:14.000000","2021-04-18 23:10:48.000000",NULL,5,"DataFrame.plot overrides previous plots if the frame's index is DatetimeIndex"
99838956,"2015-08-08 22:20:16.000000","2022-10-13 00:16:45.000000",NULL,19,"BUG: crosstab(dropna=False) does not work like value_counts(dropna=False)"
100107817,"2015-08-10 16:25:49.000000","2022-11-16 05:33:04.000000",NULL,3,"TST/API: Simplify testing functions API"
100357890,"2015-08-11 16:55:37.000000","2022-10-13 00:16:45.000000",NULL,5,"Incorrect groupby displayed in IPython Notebook with 64-bit floats and multi-index"
100379543,"2015-08-11 18:46:23.000000","2022-10-13 00:16:45.000000",NULL,5,"Accept index in addition to list for set_index "
100395485,"2015-08-11 19:56:02.000000","2022-10-13 00:16:45.000000",NULL,3,"ENH: Support datetime.date in Period Index"
100854375,"2015-08-13 19:53:42.000000","2022-10-13 00:16:46.000000",NULL,8,"API: select levels of a MultiIndex"
102883035,"2015-08-24 20:23:42.000000","2017-12-15 01:27:15.000000",NULL,10,"read_sql should accept a sql_params parameter"
102988023,"2015-08-25 09:37:43.000000","2022-10-13 00:16:46.000000",NULL,6,"Addition of two DateOffsets"
104096383,"2015-08-31 17:31:07.000000","2022-08-19 07:31:19.000000",NULL,41,"Views, Copies, and the SettingWithCopyWarning Issue"
104639262,"2015-09-03 07:41:36.000000","2021-04-18 23:32:35.000000",NULL,8,"BDay offset behaviour vs docs & implementation"
105421388,"2015-09-08 16:40:44.000000","2022-09-20 23:49:46.000000",NULL,15,"DataFrame fast search"
105704135,"2015-09-09 23:35:42.000000","2022-10-13 00:16:47.000000",NULL,3,"groupby.nth with dropna is buggy"
105737488,"2015-09-10 05:59:15.000000","2022-10-13 00:16:47.000000",NULL,1,"DOC: document optional arguments on plot submethods"
105739206,"2015-09-10 06:15:34.000000","2022-10-13 00:16:47.000000",NULL,3,"Wrong string comparison in df.eval"
105901709,"2015-09-10 21:29:48.000000","2021-07-12 01:35:40.000000",NULL,12,"API: consider deprecating DataFrame.hist in favor of DataFrame.plot.hist"
106171863,"2015-09-12 16:51:35.000000","2021-04-18 23:42:14.000000",NULL,1,"DataFrame.plot() with secondary_y is missing y-axis gridlines, has x-axis gridlines above data"
106586016,"2015-09-15 15:49:43.000000","2021-10-16 17:17:26.000000",NULL,2,"qcut does not handle infinite values correctly"
106665773,"2015-09-15 23:01:11.000000","2022-10-13 00:16:48.000000",NULL,3,"Slicing multiple DataFrame columns doesn't work with boolean column names"
106885798,"2015-09-16 23:38:24.000000","2022-10-13 00:16:49.000000",NULL,2,"ENH: expanding_max/min for datetime types"
107745772,"2015-09-22 16:00:13.000000","2022-10-13 00:16:49.000000",NULL,5,"ENH: `min_weight` in addition to `min_periods` for ewma"
108789988,"2015-09-29 03:56:45.000000","2022-10-13 00:15:29.000000",NULL,12,"BUG: unexpected KeyError with Index.get_loc"
109633211,"2015-10-03 17:04:06.000000","2021-04-20 05:26:33.000000",NULL,8,"Inconsistent color arguments"
109707319,"2015-10-04 21:53:18.000000","2022-10-13 00:16:50.000000",NULL,0,"Specifying data_columns for non-selector tables with `append_to_multiple`"
109928545,"2015-10-06 03:21:46.000000","2022-10-13 00:16:50.000000",NULL,14,"ENH: add axis argument to .drop_duplicates and .duplicated"
110308919,"2015-10-07 20:24:56.000000","2021-04-20 05:28:43.000000",NULL,3,"CLN: Integrate .corrwith and .corr"
110822630,"2015-10-10 23:23:55.000000","2020-04-30 05:51:49.000000",NULL,5,"Pandas HDF query syntax is more restrictive than PyTables"
110904647,"2015-10-12 03:41:58.000000","2020-05-07 22:23:40.000000",NULL,14,"Export to excel for multiindex columns"
111180628,"2015-10-13 13:33:32.000000","2022-10-13 00:16:51.000000",NULL,3,"ENH: interpolation of datetime values (NaT)"
111604874,"2015-10-15 12:18:39.000000","2021-04-20 05:36:43.000000",NULL,4,"DataFrame.hist / Series.hist argument inconsistency"
111967029,"2015-10-17 15:02:57.000000","2022-10-13 00:16:51.000000",NULL,8,"PERF: refactor ExcelFormatter"
111974120,"2015-10-17 17:13:24.000000","2020-05-02 03:53:38.000000",NULL,1,"BUG? Consistency of column parsing"
112076997,"2015-10-19 05:50:28.000000","2020-04-26 20:54:46.000000",NULL,1,"BUG: pd.eval handles operator not as operator ~"
112199689,"2015-10-19 17:59:46.000000","2021-04-20 05:39:36.000000",NULL,12,"Request for some kind of named arguments loc"
112857612,"2015-10-22 18:01:47.000000","2020-06-28 04:39:03.000000",NULL,6,"Inconsistent Nan Key Error using Pandas Apply"
113130168,"2015-10-24 02:39:57.000000","2022-10-13 00:16:51.000000",NULL,1,"DOC: document level-dropping for empty columns"
113239704,"2015-10-25 17:54:12.000000","2021-04-20 05:56:33.000000",NULL,19,"ENH: Support parsing <Month Name> <Day number> e.g. Jan 1 in date utilities"
113384366,"2015-10-26 15:45:14.000000","2022-10-13 00:16:52.000000",NULL,11,"Pandas groupby plot problem"
113696320,"2015-10-27 21:42:07.000000","2022-10-13 00:16:52.000000",NULL,2,"ENH: Support returning the same dtype as the caller for window ops (including extension dtypes)"
113973986,"2015-10-29 03:45:05.000000","2022-10-13 00:16:52.000000",NULL,7,"X axis weirdness with DataFrame.plot(kind='bar')"
113976811,"2015-10-29 04:12:28.000000","2022-10-13 00:15:29.000000",NULL,7,"regex for lineseparator read_csv"
114259512,"2015-10-30 12:21:54.000000","2021-04-20 06:01:34.000000",NULL,4,"By-keyword, Inconcistencies between the new df.plot.hist and its df counterpart"
115190574,"2015-11-05 01:40:15.000000","2020-05-16 03:44:09.000000",NULL,8,"psycopg2 connection can be left idle in transaction"
115627412,"2015-11-07 02:47:02.000000","2022-10-13 00:16:53.000000",NULL,3,"BUG/API: Clarify the behaviour of fillna downcasting"
115753168,"2015-11-08 19:16:28.000000","2022-10-13 00:16:53.000000",NULL,0,"BUG: index attributes don't respect the width & need wrapping"
115910348,"2015-11-09 16:15:52.000000","2022-10-13 00:16:53.000000",NULL,6,"'mode' not recognized by df.groupby().agg(), but pd.Series.mode works"
116225183,"2015-11-10 23:19:50.000000","2022-10-13 00:16:53.000000",NULL,1,"read_csv silently passes through rows with too many columns when chunking"
116379310,"2015-11-11 17:10:35.000000","2022-01-30 21:26:09.000000",NULL,4,"Misaligned shared axes between timeseries plots of different frequency."
116495200,"2015-11-12 07:26:24.000000","2021-04-21 04:57:53.000000",NULL,4,"inconsistent name handling in value_counts, part 2"
116628172,"2015-11-12 19:58:33.000000","2022-10-13 00:15:29.000000",NULL,1,"Enhancement: add fuzzy join ability"
118488878,"2015-11-23 22:34:54.000000","2020-05-16 03:45:19.000000",NULL,2,"Params not properly supported for pymssql"
118611865,"2015-11-24 13:47:25.000000","2022-10-13 00:16:54.000000",NULL,2,"0.17 series & dataframe non-commutability"
118838334,"2015-11-25 13:37:40.000000","2022-01-26 21:54:20.000000",NULL,17,"CLN/API: implemented to_html in terms of .style"
119378635,"2015-11-29 19:03:45.000000","2016-02-05 14:53:24.000000",NULL,3,"Bug: Join with Series inconsistent when DataFrame is empty vs when it is not"
119427135,"2015-11-30 06:20:28.000000","2022-10-13 00:16:54.000000",NULL,15,"to_clipboard wrong linebreaks on Windows"
119480807,"2015-11-30 12:17:38.000000","2022-10-13 00:15:30.000000",NULL,12,"Aliases for column names"
119979803,"2015-12-02 16:23:10.000000","2021-04-21 05:07:42.000000",NULL,6,"Drop fails when supplied with an object that implements __getitem__"
121252448,"2015-12-09 14:28:14.000000","2022-10-13 00:16:54.000000",NULL,1,"Sorting within groupby causes duplication of index level"
121472940,"2015-12-10 12:30:58.000000","2022-10-13 00:16:55.000000",NULL,6,"to_csv locale dependent float_format"
121691738,"2015-12-11 11:35:17.000000","2022-10-13 00:16:55.000000",NULL,19,"Dataframe loading with duplicated columns and usecols"
122928536,"2015-12-18 11:04:39.000000","2021-04-21 05:26:37.000000",NULL,3,"Plot PeriodIndex data with steps"
123029376,"2015-12-18 21:28:42.000000","2022-10-13 00:16:55.000000",NULL,10,"DataFrame.describe(percentiles=[]) still returns 50% percentile."
123673222,"2015-12-23 14:59:11.000000","2020-05-07 03:42:18.000000",NULL,1,"API: different default for `header` kwarg in read_csv vs read_excel"
123817107,"2015-12-24 16:04:40.000000","2020-12-09 22:50:13.000000",NULL,4,"DataFrame to_sql fails with percentage symbol `%` in column name with SQLAlchemy and PostgreSQL"
124545305,"2016-01-01 13:51:36.000000","2021-04-21 05:31:09.000000",NULL,13,"API: .snap, xref Second().rollback(ts), rollforward(ts), onOffset(ts) does not change the timestamp"
124770140,"2016-01-04 14:38:12.000000","2022-12-08 22:59:04.000000",NULL,11,"BUG: fillna('') does not replace NaT"
125321728,"2016-01-07 04:48:14.000000","2022-10-13 00:16:56.000000",NULL,7,"BUG: MultiIndex.set_names loses name"
