id,created_at,updated_at,closed_at,comment_cnt,title
313874512,"2018-04-12 20:23:58.000000","2020-10-16 22:35:45.000000",NULL,4,"[Feature Request] Optimization with constraint (L-BFGS-B)"
313968662,"2018-04-13 04:51:29.000000","2018-04-16 17:14:31.000000",NULL,0,"[Caffe2] [feature request] How to freeze a layer ? (Selective Backward Propagation)"
314417509,"2018-04-15 13:53:18.000000","2020-02-20 14:42:49.000000",NULL,1,"[caffe2] benchmark performance for different operators "
314556362,"2018-04-16 08:53:51.000000","2018-10-31 22:48:09.000000",NULL,1,"[Caffe2] CUDNN_STATUS_BAD_PARAM Error with the LRN layer while trying to run the code using CUDA. The training works fine on CPU"
315060176,"2018-04-17 13:28:46.000000","2020-10-20 14:40:01.000000",NULL,2,"[feature request] Stochastic Variance Reduced Gradient (SVRG) optimizer"
315084879,"2018-04-17 14:23:48.000000","2018-10-05 22:33:02.000000",NULL,5,"[caffe2] GANs"
315110544,"2018-04-17 15:23:03.000000","2019-11-12 22:32:08.000000",NULL,15,"Autogenerate code example / tutorial outputs in documentation"
315887577,"2018-04-19 13:52:16.000000","2020-03-12 15:24:17.000000",NULL,4,"[Feature request] LayerNormLSTMCell and LayerNormLSTM"
316070401,"2018-04-19 23:03:59.000000","2018-04-25 19:49:28.000000",NULL,0,"[caffe2] IfOp"
316076089,"2018-04-19 23:34:39.000000","2018-04-25 19:49:27.000000",NULL,0,"[caffe2] Training and inference"
316118898,"2018-04-20 03:53:44.000000","2019-07-19 00:36:08.000000",NULL,10,"[Caffe2] TensorProtosDBInput AttributeError"
316556598,"2018-04-22 07:33:42.000000","2018-04-25 19:48:49.000000",NULL,0,"[caffe2] global average pool in caffe2"
316572384,"2018-04-22 11:46:42.000000","2018-05-22 08:40:50.000000",NULL,2,"Jetson TX1 Caffe2 installation fails on latest JetPack release"
316626756,"2018-04-23 00:21:20.000000","2022-01-06 13:00:19.000000",NULL,9,"[feature request] More `index_*_` functionality and/or lambda functionality"
316724017,"2018-04-23 09:07:14.000000","2018-04-24 08:29:50.000000",NULL,11,"[caffe2] Understanding WorkFlow for Training and Testing"
316908914,"2018-04-23 17:30:04.000000","2019-01-22 00:32:29.000000",NULL,1,"[Caffe2] Android NNApi integration bugs."
316948308,"2018-04-23 19:18:11.000000","2018-04-26 16:25:52.000000",NULL,1,"[Bug] VS reports unresolved external symbol from caffe2 observer"
317208485,"2018-04-24 12:44:51.000000","2019-04-09 16:17:14.000000",NULL,1,"[Caffe2] cudnn versions compatibility issue."
317263217,"2018-04-24 14:52:13.000000","2018-06-01 13:25:42.000000",NULL,1,"[Caffe2] [feature request] Dilations in grouped convolutons"
317279431,"2018-04-24 15:28:40.000000","2018-04-26 17:30:44.000000",NULL,1,"[Caffe2] Flatten Layer in caffe2"
317490111,"2018-04-25 06:09:34.000000","2021-01-10 23:10:17.000000",NULL,43,"Feature request: SSIM/MS-SSIM"
317865742,"2018-04-26 03:35:15.000000","2018-04-26 03:49:56.000000",NULL,0,"[Caffe2] Is there any way to load custom operators in c++?"
318105733,"2018-04-26 16:25:46.000000","2021-06-06 22:11:41.000000",NULL,4,"[pytorch] Not handling python reload properly"
318248707,"2018-04-27 01:31:55.000000","2021-08-12 23:25:07.000000",NULL,4,"[Caffe2] LT and GT cannot be exported to ONNX"
318335515,"2018-04-27 09:16:45.000000","2020-10-30 20:20:34.000000",NULL,2,"[feature request] norm argument for RNNCells"
318374197,"2018-04-27 11:28:22.000000","2019-05-16 23:18:58.000000",NULL,9,"[Compilation] how to disable caffe2? "
318396470,"2018-04-27 12:46:30.000000","2018-04-27 17:12:50.000000",NULL,0,"[Caffe2] compilation linker error `libtbb.so.2: undefined reference to std::__exception_ptr`"
318496141,"2018-04-27 17:55:01.000000","2019-06-25 16:35:53.000000",NULL,0,"CuDNN version not supported"
318529998,"2018-04-27 19:51:19.000000","2018-08-21 22:13:24.000000",NULL,5,""Undefined symbols for architecture arm64" when linking libcaffe2.a for iOS"
318586795,"2018-04-28 01:07:00.000000","2018-04-29 17:09:46.000000",NULL,0,"[feature request] Provide Caffe2 CUDA dockerfile with USE_REDIS=ON"
318604931,"2018-04-28 06:18:44.000000","2021-10-01 19:25:20.000000",NULL,7,"LBFGS contribution "
318693558,"2018-04-29 06:25:54.000000","2018-12-04 20:45:12.000000",NULL,5,"Fail to import Caffe2Backend"
319104562,"2018-05-01 03:22:36.000000","2018-10-08 05:42:14.000000",NULL,2,"how can i use openMP for caffe2? why caffe2 not work in multi-threads mode?"
319207816,"2018-05-01 14:08:44.000000","2018-05-03 03:51:39.000000",NULL,4,"[Caffe2 warpctc] How to use the offered warpctc?"
319588548,"2018-05-02 14:57:07.000000","2018-05-03 01:44:59.000000",NULL,1,"[caffe2]when i do CMAKE"
319646555,"2018-05-02 17:37:39.000000","2018-05-02 21:50:27.000000",NULL,0,"[Caffe2 Bug] Windows timer is not accurate"
319765571,"2018-05-03 01:50:21.000000","2020-11-03 04:22:59.000000",NULL,3,"Do not put system paths in RPATH"
319787827,"2018-05-03 04:52:22.000000","2018-05-10 22:08:57.000000",NULL,1,"[Caffe2]Install problem"
320022407,"2018-05-03 18:02:37.000000","2020-05-05 00:53:38.000000",NULL,3,"feature request: support for new/future hardware accelerators"
320453909,"2018-05-04 23:03:28.000000","2021-05-04 09:43:05.000000",NULL,69,"[proposal] [discussion] Refactor pruning/weight_norm/spectral_norm using new Reparametrization functionality"
320475543,"2018-05-05 03:25:50.000000","2020-11-09 22:47:27.000000",NULL,0,"Optional modifiers (e.g., Tensor?) are not checked for non-dispatched native functions"
320604834,"2018-05-06 16:03:18.000000","2020-11-10 05:24:58.000000",NULL,10,"Issue when importing both retro (from OpenAI) and torch"
320894890,"2018-05-07 17:52:11.000000","2020-11-10 05:25:34.000000",NULL,6,"[feature request] [PyTorch] More flexible optimizer API"
320896726,"2018-05-07 17:57:29.000000","2021-08-23 23:15:42.000000",NULL,10,"[memory leak] [PyTorch] .backward(create_graph=True)"
320951625,"2018-05-07 20:47:23.000000","2020-11-13 16:06:34.000000",NULL,1,"Check for F2C convention (for blas) at runtime"
320953850,"2018-05-07 20:54:07.000000","2020-11-13 16:07:06.000000",NULL,1,"Windows MAGMA binary requires explicit linking against MKL LAPACK, or it will silently give  incorrect results"
321001551,"2018-05-08 00:18:52.000000","2020-11-09 22:31:39.000000",NULL,0,"DataParallel on list inputs"
321011312,"2018-05-08 01:24:25.000000","2021-01-11 04:39:48.000000",NULL,10,"[feature request] [PyTorch] Dynamic Samplers."
321016891,"2018-05-08 02:01:09.000000","2018-05-08 17:32:24.000000",NULL,0,"[caffe2] Can I load the gpu data to cpu in .cu file?"
321032193,"2018-05-08 03:42:16.000000","2020-11-09 22:31:26.000000",NULL,7,"nn.DataParallel fills None grads with 0"
321232488,"2018-05-08 15:20:45.000000","2018-05-08 17:32:18.000000",NULL,0,"[Caffe2] Can't use resnet50_trainer.py through redis."
321466686,"2018-05-09 07:52:04.000000","2018-05-14 19:02:03.000000",NULL,1,"[Caffe2] Negative export to ONNX fails"
321587812,"2018-05-09 14:13:20.000000","2020-11-09 22:33:00.000000",NULL,1,"Multi queue for dataloader when workers > 1"
321850822,"2018-05-10 08:26:17.000000","2020-11-09 22:32:17.000000",NULL,3,"[feature request] torch.nn.DataParallel should work nicely both for cpu and gpu devices"
321991178,"2018-05-10 16:16:11.000000","2019-06-27 14:33:09.000000",NULL,0,"Make c10d/FileStore cache file descriptor"
322051337,"2018-05-10 19:20:55.000000","2018-05-14 14:01:22.000000",NULL,0,"[caffe2] How to use multiple CPUs?"
322151474,"2018-05-11 03:02:49.000000","2018-05-14 14:01:19.000000",NULL,0,"[Caffe2]: caffe2.python.caffe_translator.py script doesn't convert "Split" and "Slice" Layer"
322159129,"2018-05-11 03:57:20.000000","2018-05-14 14:01:17.000000",NULL,0,"[caffe2] How to know the input shape for certain pre-trained network"
322176854,"2018-05-11 05:58:48.000000","2018-05-14 18:19:58.000000",NULL,1,"Build from source with anaconda [caffe2]"
322592424,"2018-05-13 13:07:06.000000","2020-03-10 19:27:01.000000",NULL,12,"[feature request] Global GPU Flag"
322638023,"2018-05-13 23:51:03.000000","2022-05-13 01:13:13.000000",NULL,4,"[Bug] Dilated max-pooling fails due to padding check"
322668948,"2018-05-14 04:28:32.000000","2020-11-08 04:58:38.000000",NULL,2,"[Caffe2] Build broken on macOS High Sierra: can't find sys headers in /usr/local/include."
323123506,"2018-05-15 08:52:19.000000","2018-05-15 14:46:06.000000",NULL,0,"[Caffe2]How to set lr_mult and decay_mult in Conv layer?"
323151532,"2018-05-15 10:09:20.000000","2018-07-16 14:03:40.000000",NULL,1,"the latest version of caffe2,  Which file is  the function loadToNCHW() "
323577767,"2018-05-16 11:21:27.000000","2020-11-17 19:46:16.000000",NULL,6,"Inconsistent interactions of PyTorch tensors and NumPy ops"
323621511,"2018-05-16 13:29:53.000000","2018-05-16 15:01:30.000000",NULL,0,"[Caffe2] modify op in the net from init and predict files"
323727267,"2018-05-16 18:02:54.000000","2022-09-22 08:46:14.000000",NULL,19,"checkpoint(function, *args) should have the same requires_grad as function(*args)"
324316303,"2018-05-18 08:26:50.000000","2018-05-18 14:49:09.000000",NULL,1,"Caffe2 network exported from ONNX does not initialize the model inputs"
324522844,"2018-05-18 19:15:44.000000","2022-08-10 10:18:22.000000",NULL,20,"Only one thread is used on macOS (super slow on CPU)"
324817672,"2018-05-21 07:37:29.000000","2018-05-21 13:57:17.000000",NULL,0,"[Caffe2][Caffe] Caffe to Caffe2 ParseError"
324978186,"2018-05-21 16:26:35.000000","2020-09-16 08:45:02.000000",NULL,27,"Inserting a tensor into a python dict causes strange behavior"
325023266,"2018-05-21 18:58:52.000000","2020-11-20 16:53:07.000000",NULL,0,"Conv3D can be optimized for cases when kernel is spatial (probably)"
325087482,"2018-05-21 23:07:15.000000","2021-01-10 08:48:32.000000",NULL,1,"[Caffe2] Align Element-Wise Ops Broadcasting to Numpy"
325474335,"2018-05-22 21:43:59.000000","2020-11-25 23:51:21.000000",NULL,4,"[feature request] Add Local Contrast Normalization "
325529323,"2018-05-23 02:44:49.000000","2018-06-28 17:36:52.000000",NULL,3,"[Caffe2] Fail to build after upgrading to cuda 9.2"
325590018,"2018-05-23 07:56:00.000000","2020-05-07 14:41:06.000000",NULL,26,"[feature request] Simple and Efficient way to get gradients of each element of a sum"
325672776,"2018-05-23 11:58:23.000000","2018-08-20 01:54:53.000000",NULL,1,"detectron net create error"
325860334,"2018-05-23 20:25:49.000000","2022-05-11 19:57:35.000000",NULL,18,"[feature request] Add cudaification API for distributions"
325901979,"2018-05-23 22:50:53.000000","2020-11-15 04:54:57.000000",NULL,10,"Checkpointing is slow on nn.DataParallel models"
326015888,"2018-05-24 08:29:20.000000","2022-11-16 09:58:16.000000",NULL,7,"OOM Exception when using torch.nn.grad.conv2d_weight (apparently because CuDNN backwards is not used)"
326074198,"2018-05-24 11:12:47.000000","2020-07-26 12:49:21.000000",NULL,4,"LMDB read error for Mnist"
326364894,"2018-05-25 03:03:41.000000","2020-12-02 07:14:08.000000",NULL,4,"torch.Tensor.new() disappeared in 0.4 doc"
326367177,"2018-05-25 03:19:09.000000","2018-05-25 15:09:52.000000",NULL,0,"[caffe2] how to using the Mul operator to mul the input vetor"
326644190,"2018-05-25 19:51:39.000000","2022-08-05 17:19:53.000000",NULL,11,"Feature Request: Logistic Distribution"
326681864,"2018-05-25 22:38:53.000000","2020-11-25 23:47:20.000000",NULL,5,"[PyTorch] weight tensor dimension assumption"
326864065,"2018-05-28 00:20:35.000000","2018-05-29 13:59:13.000000",NULL,2,"[Caffe2] convert ONNX to caffe2"
326882364,"2018-05-28 03:09:16.000000","2020-05-09 06:35:39.000000",NULL,8,"[feature request] batch_first of RNN hidden weight for Multi GPU training"
326901955,"2018-05-28 05:36:27.000000","2018-05-29 13:58:46.000000",NULL,1,"[Caffe2] What's the right path of adding backend optimizations?"
327031030,"2018-05-28 13:42:00.000000","2018-05-29 18:22:35.000000",NULL,3,"[caffe2] build from source, cannot find my cudnn7.1"
327108944,"2018-05-28 20:09:07.000000","2020-11-27 06:58:46.000000",NULL,7,"Deprecate torch.Tensor"
327150371,"2018-05-29 02:23:17.000000","2019-12-30 13:38:31.000000",NULL,13,"TracedModules don't support parameter sharing between modules"
327226910,"2018-05-29 08:54:40.000000","2018-10-20 20:49:15.000000",NULL,3,"[Caffe2] Operators of Detectron module not registered/compiled when built on windows"
327569088,"2018-05-30 04:21:34.000000","2020-12-03 16:30:46.000000",NULL,1,"Better error message in DataChannelTCP::_receive"
327577134,"2018-05-30 05:16:39.000000","2018-05-31 03:17:41.000000",NULL,0,"[Caffe2]How to convert Caffe's mean file to Caffe2's ?"
327587604,"2018-05-30 06:16:40.000000","2018-08-23 02:41:34.000000",NULL,2,"how to use Softmax when do segmentation"
328127526,"2018-05-31 12:56:54.000000","2018-06-07 12:40:49.000000",NULL,2,"[Caffe2] place some nodes of the same network on GPU and others on CPU?"
328336675,"2018-06-01 00:01:35.000000","2018-06-27 03:03:10.000000",NULL,2,"[Caffe2] VideoInput/LMDB Reader to Standalone Predictor Question"
328456248,"2018-06-01 09:59:02.000000","2019-11-13 09:27:26.000000",NULL,9,"Build error : mpi/mpi_gpu_test.cc.o:  undefined reference to symbol '_ZN3MPI8Datatype4FreeEv'"
328613188,"2018-06-01 18:12:34.000000","2020-12-03 16:21:34.000000",NULL,0,"[PyTorch] EmbeddingBag comparison vs Embedding fails w/ small max_norm on CUDA"
328645044,"2018-06-01 20:07:52.000000","2019-06-24 19:04:07.000000",NULL,4,"[PyTorch] Windows CI CUDA mem leak check on BN tests are flaky"
328696079,"2018-06-02 00:28:04.000000","2021-01-10 08:30:07.000000",NULL,5,"CrossEntropyLoss mishandles weights"
328708765,"2018-06-02 03:25:11.000000","2018-06-04 19:05:20.000000",NULL,1,"import problem"
328734047,"2018-06-02 10:46:06.000000","2022-08-23 15:09:14.000000",NULL,12,"Document torch.acos() behavior near -1 and 1"
328872650,"2018-06-03 23:35:43.000000","2019-07-31 17:38:39.000000",NULL,1,"It's difficult to use non-standard CUDA_HOME with ccache'd nvcc"
328877188,"2018-06-04 00:36:03.000000","2020-12-11 16:38:34.000000",NULL,0,"manager.cpp:64: undefined reference to `shm_open (when building with GCC 5.x (sic))"
328885986,"2018-06-04 02:04:45.000000","2019-08-13 23:00:11.000000",NULL,3," Please provide wheel package for windows on PyPI"
328904979,"2018-06-04 04:32:29.000000","2021-04-14 17:15:27.000000",NULL,23,"RuntimeError: cuda runtime error (7) : too many resources requested for launch at"
328905351,"2018-06-04 04:35:01.000000","2021-06-07 16:55:15.000000",NULL,6,"load_state_dict unexpectedly does not load Tensor to buffers that currently have None value"
328944228,"2018-06-04 07:49:10.000000","2020-12-11 16:37:51.000000",NULL,4,"Export CC is ignored when I build pytorch"
329185417,"2018-06-04 19:27:05.000000","2019-09-24 14:19:42.000000",NULL,7,"PyTorch multiprocessing using single CPU core"
329188894,"2018-06-04 19:38:32.000000","2018-06-12 18:26:30.000000",NULL,8,"Cmake is getting permission denied when installed system wide"
329319911,"2018-06-05 06:38:02.000000","2019-04-24 20:52:40.000000",NULL,11,"GRU is implementation of GRU v1 draft rather than final GRU paper algo"
329711298,"2018-06-06 05:02:17.000000","2018-06-11 14:09:27.000000",NULL,0,"[Caffe2] Successive in-place operators cause RuntimeError of gradient operator versions"
329783517,"2018-06-06 09:15:10.000000","2018-06-14 17:14:41.000000",NULL,1,"error when import caffe2.python.onnx.backend"
330335273,"2018-06-07 15:55:01.000000","2022-02-27 12:13:55.000000",NULL,8,"Different behavior of LSTM and LSTMCell implementation "
330546271,"2018-06-08 07:18:52.000000","2022-07-21 13:12:38.000000",NULL,3,"[Installation]: Support conda/pip install with ppc64le(power8)"
330797066,"2018-06-08 20:44:15.000000","2019-04-19 18:58:04.000000",NULL,4,"[feature request] MPI init_method for torch.distributed"
331107273,"2018-06-11 09:17:28.000000","2018-06-11 13:56:42.000000",NULL,0,"how can I fetch the result of output's Blobs_namet after  I sum two numpy array via brew.sum"
331585994,"2018-06-12 13:23:59.000000","2020-12-16 15:21:09.000000",NULL,3,"[Feature request] Add torch.multiprocessing.Pipe"
331689495,"2018-06-12 17:49:50.000000","2020-12-16 15:22:16.000000",NULL,2,"Properly release NCCL resources"
332060100,"2018-06-13 15:57:45.000000","2019-06-13 23:08:18.000000",NULL,10,"batchnorm2d  track_running_stats"
332090671,"2018-06-13 17:26:05.000000","2020-01-09 18:55:29.000000",NULL,2,"Use CMAKE_<LANG>_COMPILER_LAUNCHER"
332130808,"2018-06-13 19:25:52.000000","2018-06-18 17:43:34.000000",NULL,0,"[caffe2] Why the GPU memory consumption has no change after enable optimize_gradient_memory?"
332175561,"2018-06-13 21:43:47.000000","2018-07-10 16:24:16.000000",NULL,0,"[JIT] Generalize checkTrace() to also compare gradients of parameters, not just inputs"
332238009,"2018-06-14 03:19:07.000000","2018-11-21 09:28:44.000000",NULL,2,"Does the caffe2 have the depthwise separable convolution oprater  ?"
332245349,"2018-06-14 04:11:10.000000","2021-08-04 06:27:58.000000",NULL,14,"RuntimeError: /pytorch/torch/csrc/jit/tracer.h:117: getTracingState: Assertion `var_state == state` failed."
332314992,"2018-06-14 09:09:36.000000","2018-06-18 17:40:45.000000",NULL,0,"An error occurred while creating a new notebook. "
332580440,"2018-06-14 22:04:26.000000","2018-06-18 17:35:56.000000",NULL,0,"[Caffe2] Runtime error while using a pre-trained style_transfer model"
